source	locator	text
data/campaign_days.json	$.day_15.summary	Stage 02 심사 비용을 마련한 뒤, 성기사 견습 셀렌이 점검표를 들고 보스 심사전에 들어온다.
data/campaign_days.json	$.day_15.management_hint	DAY 14에서 Stage 02 심사 비용을 마련해야 시작할 수 있습니다. 두 번째 승급은 아직 잠금이며, 셀렌 보스는 첫 승급 1명 기준으로 조정됩니다.
data/campaign_days.json	$.day_15.balance_goal	2장 보스전이다. 절차형 보스 셀렌을 새 적 클래스로 등장시키되, 몬스터 진화 계획표에 따라 DAY23 전 두 번째 승급은 열지 않는다.
data/campaign_days.json	$.day_15.second_promotion_timing_decision	두 번째 승급은 DAY23 계획표까지 보류한다. DAY15 셀렌 보스도 첫 승급 1명 기준으로 밸런스를 검증한다.
data/campaign_days.json	$.day_15.monster_plan[0].timing	셀렌 보스 전열
data/campaign_days.json	$.day_15.monster_plan[0].purpose	성문 방벽 푸딩 선택지는 방패병과 셀렌을 오래 붙잡는 기준선
data/campaign_days.json	$.day_15.monster_plan[1].timing	셀렌 보스 도중
data/campaign_days.json	$.day_15.monster_plan[1].purpose	매복대장 고브 선택지는 중반 도둑 1명을 끊고 셀렌 마무리에 합류
data/campaign_days.json	$.day_15.monster_plan[2].timing	셀렌 보스 후반
data/campaign_days.json	$.day_15.monster_plan[2].purpose	화염 숙련자 핀 선택지는 탐험가/조사관을 빨리 정리해 보스 교전 시간을 확보
data/campaign_days.json	$.day_15.cast[0].timing	관리 시작/전투 후반
data/campaign_days.json	$.day_15.cast[0].purpose	Stage 02 심사관 겸 2장 보스
data/campaign_days.json	$.day_15.cast[1].timing	관리 시작
data/campaign_days.json	$.day_15.cast[1].purpose	심사 게이트와 승급 제한 안내
data/campaign_days.json	$.day_15.cast[2].timing	결과 언급
data/campaign_days.json	$.day_15.cast[2].purpose	레온이 보고서를 읽고 있다는 장기 라이벌 암시
data/campaign_days.json	$.day_15.enemy_plan[0].timing	0~5초
data/campaign_days.json	$.day_15.enemy_plan[0].purpose	보스 전 기본 전열 확인
data/campaign_days.json	$.day_15.enemy_plan[1].timing	11초
data/campaign_days.json	$.day_15.enemy_plan[1].purpose	심사 기록 담당
data/campaign_days.json	$.day_15.enemy_plan[2].timing	22초
data/campaign_days.json	$.day_15.enemy_plan[2].purpose	셀렌 전 보스 전열 시간을 늘리는 방패병
data/campaign_days.json	$.day_15.enemy_plan[3].timing	35초
data/campaign_days.json	$.day_15.enemy_plan[3].purpose	보스 전 도중 보물 방 집중력 점검
data/campaign_days.json	$.day_15.enemy_plan[4].timing	48초
data/campaign_days.json	$.day_15.enemy_plan[4].purpose	2장 보스. 점검표 심사를 들고 왕좌로 진입
data/campaign_days.json	$.day_15.management_lines[0]	셀렌: Stage 02 임시 심사관 성기사 견습 셀렌입니다. 점검표 17번, 왕좌 앞 미끄럼 방지 항목부터 확인하겠습니다.
data/campaign_days.json	$.day_15.management_lines[1]	바티: DAY 14 비용을 마련하지 못했다면 오늘 심사는 시작할 수 없습니다. 준비된 비용은 계속 보존됩니다.
data/campaign_days.json	$.day_15.management_lines[2]	바티: 두 번째 승급은 아직 열지 않습니다. 오늘은 첫 승급 1명과 시설 배치로 보스 심사를 통과하는 날입니다.
data/campaign_days.json	$.day_15.combat_start_lines[0]	셀렌: 레온 선배의 보고서에는 '마왕성은 작지만 의외로 절차가 많음'이라고 적혀 있었습니다.
data/campaign_days.json	$.day_15.combat_start_lines[1]	바티: 보스는 후반에 들어옵니다. 중반 도둑을 놓치지 말고, 셀렌 전까지 전열을 정리하세요.
data/campaign_days.json	$.day_15.result_lines[0]	2장 보스 격퇴: 성기사 견습 셀렌의 Stage 02 점검을 통과했다. (selen_boss_clear)
data/campaign_days.json	$.day_15.result_lines[1]	성 진화 승인: 신생 마굴이 소마왕성으로 확장되며 모든 기본 방의 외형이 교체된다. (stage_two_visual_enabled)
data/campaign_days.json	$.day_15.image_notes[0]	DAY 15 adds CHR_SELEN checklist portrait and a dedicated enemy_selen_paladin combat sprite set.
data/campaign_days.json	$.day_15.image_notes[1]	Selen design source was generated with the built-in image_gen tool and copied to assets/source/imagegen/selen/CHR_SELEN_design_sheet_imagegen.png.
data/campaign_days.json	$.day_15.image_notes[2]	CHR_SELEN portrait is cropped from the imagegen design sheet. The 192px combat frames are simplified runtime sprites derived from that design direction.
data/campaign_days.json	$.day_15.image_notes[3]	Stage 02 reuses the approved v3 runtime room props and now switches immediately after victory.
data/campaign_days.json	$.day_16.title	DAY 16 갈라진 보급로
data/campaign_days.json	$.day_16.summary	셀렌의 점검표에서 왕국 보급로 지도가 떨어졌다. 로로는 안전하게 길을 읽을지, 먼저 창고를 칠지 결정을 기다린다.
data/campaign_days.json	$.day_16.management_hint	전투 전에 원정에서 보급로 계획 하나를 확정하세요.
data/campaign_days.json	$.day_16.balance_goal	보급로 선택이 같은 날 방어의 적 수와 도착 시점에 바로 반영된다. 정찰은 안전, 급습은 큰 보상과 추가 도둑이라는 분명한 선택을 만든다.
data/campaign_days.json	$.day_16.required_raid_choice_label	보급로 선택
data/campaign_days.json	$.day_16.required_raid_choice_start_label	원정 선택 후 전투
data/campaign_days.json	$.day_16.required_raid_choice_prompt	[보급로 선택]에서 오늘 원정 계획 하나를 먼저 확정하세요.
data/campaign_days.json	$.day_16.required_raid_choice_log	DAY 16 전투 전에 보급로 원정 계획 하나를 확정하세요.
data/campaign_days.json	$.day_16.monster_plan[0].timing	원정 선택
data/campaign_days.json	$.day_16.monster_plan[0].purpose	로로가 두 보급로 계획의 실제 결과를 설명하고 원정대를 이끈다
data/campaign_days.json	$.day_16.monster_plan[1].timing	급습 후 방어
data/campaign_days.json	$.day_16.monster_plan[1].purpose	추격해 온 도둑을 끊는 선택 가치가 드러난다
data/campaign_days.json	$.day_16.monster_plan[2].timing	정찰 후 방어
data/campaign_days.json	$.day_16.monster_plan[2].purpose	늦게 도착하는 적을 입구에서 차례로 붙잡는다
data/campaign_days.json	$.day_16.cast[0].timing	관리 시작/원정
data/campaign_days.json	$.day_16.cast[0].purpose	보급로 선택과 위험 설명
data/campaign_days.json	$.day_16.cast[1].timing	관리 시작
data/campaign_days.json	$.day_16.cast[1].purpose	둘 중 하나만 고르도록 결정 촉구
data/campaign_days.json	$.day_16.cast[2].timing	관리 시작
data/campaign_days.json	$.day_16.cast[2].purpose	급습 보상과 추격 비용 비교
data/campaign_days.json	$.day_16.enemy_plan[0].timing	0~9초
data/campaign_days.json	$.day_16.enemy_plan[0].purpose	보급로 경계대의 기본 전열
data/campaign_days.json	$.day_16.enemy_plan[1].timing	15초
data/campaign_days.json	$.day_16.enemy_plan[1].purpose	정찰 계획을 고르면 우회하는 기록 담당
data/campaign_days.json	$.day_16.enemy_plan[2].timing	27초
data/campaign_days.json	$.day_16.enemy_plan[2].purpose	경계대 후반 전열
data/campaign_days.json	$.day_16.enemy_plan[3].timing	39초
data/campaign_days.json	$.day_16.enemy_plan[3].purpose	급습 계획을 고르면 한 명이 추가되는 추격대
data/campaign_days.json	$.day_16.management_lines[0]	로로: 셀렌이 떨어뜨린 지도에 왕국 보급로가 두 갈래로 표시돼 있습니다. 한쪽만 건드려도 오늘 밤 바로 반응이 올 겁니다.
data/campaign_days.json	$.day_16.management_lines[1]	바티: 안전하게 정찰할지, 보상을 노리고 창고를 칠지 하나만 고르십시오. 둘 다 챙기려다간 원정대가 돌아오지 못합니다.
data/campaign_days.json	$.day_16.management_lines[2]	골딘: 정찰은 장부를 지키고, 급습은 장부를 채웁니다. 어느 쪽이든 결과는 오늘 방어에 남습니다.
data/campaign_days.json	$.day_16.combat_start_lines[0]	바티: 선택한 보급로 계획이 적용됐습니다. 원정 보고와 적 도착 순서를 확인하십시오.
data/campaign_days.json	$.day_16.result_lines[0]	3장 시작: 보급로 원정 선택이 실제 방어 구성에 반영됐다. (chapter_three_supply_route)
data/campaign_days.json	$.day_16.result_lines[1]	소마왕성 가동: Stage 02 방 외형과 보급로 작전이 함께 적용됐다. (stage_two_visual_active)
data/campaign_days.json	$.day_16.image_notes[0]	DAY 16 reuses the existing raid map, Rolo portrait, and current enemy combat sprites.
data/campaign_days.json	$.day_16.image_notes[1]	No new boss or Stage 02 castle raster asset is introduced in this slice.
data/campaign_days.json	$.day_17.title	DAY 17 니아의 두 번째 침투
data/campaign_days.json	$.day_17.summary	니아가 두 번의 짧은 침투를 예고했다. 보물 방까지 가는 틈을 막아야 한다.
data/campaign_days.json	$.day_17.management_hint	도둑은 10초와 34초에 따로 들어옵니다. 감시초소와 고블린을 추격 길목에 배치하세요.
data/campaign_days.json	$.day_17.balance_goal	DAY 06에서 배운 보물 방 방어가 DAY 17에도 이어지는지 확인한다. 적 체력 상승 대신 두 번의 침투 시점과 보안 평가로 긴장과 재도전 가치를 만든다.
data/campaign_days.json	$.day_17.completed_raid_management_lines.d16_route_recon	니아: 능선에서 발자국을 숨겼더라. 조용한 길이 어디로 이어지는지 확인하러 왔어.
data/campaign_days.json	$.day_17.completed_raid_management_lines.d16_supply_ambush	니아: 보급창고를 그렇게 시끄럽게 털었으니, 가져간 물건이 어디에 쌓였는지 확인하러 왔어.
data/campaign_days.json	$.day_17.completed_raid_summary_lines.d16_route_recon	니아가 숨겨 둔 능선 정찰 흔적을 따라왔다.
data/campaign_days.json	$.day_17.completed_raid_summary_lines.d16_supply_ambush	니아가 털린 보급창고의 운반 흔적을 따라왔다.
data/campaign_days.json	$.day_17.monster_plan[0].timing	10초/34초 도둑 침투
data/campaign_days.json	$.day_17.monster_plan[0].purpose	두 번의 침투를 추격해 보물 방 진입을 끊는다
data/campaign_days.json	$.day_17.monster_plan[1].timing	초반 탐험가 전열
data/campaign_days.json	$.day_17.monster_plan[1].purpose	입구 전열을 붙잡아 고블린이 도둑 추격에 집중하게 한다
data/campaign_days.json	$.day_17.cast[0].timing	관리 시작/결과
data/campaign_days.json	$.day_17.cast[0].purpose	두 번째 보안 평가와 결과 등급 발표
data/campaign_days.json	$.day_17.cast[1].timing	관리 시작
data/campaign_days.json	$.day_17.cast[1].purpose	금화 손실 경고
data/campaign_days.json	$.day_17.cast[2].timing	관리 시작
data/campaign_days.json	$.day_17.cast[2].purpose	도둑 추격 역할 강조
data/campaign_days.json	$.day_17.enemy_plan[0].timing	0~5초
data/campaign_days.json	$.day_17.enemy_plan[0].purpose	첫 도둑 앞의 짧은 전열
data/campaign_days.json	$.day_17.enemy_plan[1].timing	10초/34초
data/campaign_days.json	$.day_17.enemy_plan[1].purpose	서로 떨어진 두 차례 보물 방 침투
data/campaign_days.json	$.day_17.enemy_plan[2].timing	22초
data/campaign_days.json	$.day_17.enemy_plan[2].purpose	두 침투 사이에 수비 시선을 붙잡는 지원대
data/campaign_days.json	$.day_17.management_lines[0]	니아: 오늘은 한 번으로 끝내지 않을게. 두 번째 발소리까지 들을 수 있는지 보자.
data/campaign_days.json	$.day_17.management_lines[1]	골딘: 한 번 막았다고 장부를 덮지 마십시오. 오늘은 도둑이 서로 다른 시간에 들어옵니다.
data/campaign_days.json	$.day_17.management_lines[2]	고브: 입구 싸움은 푸딩에게 맡겨. 보라색 후드가 보이면 내가 끝까지 쫓는다.
data/campaign_days.json	$.day_17.combat_start_lines[0]	니아: 첫 번째는 예고편이야. 두 번째까지 막으면 S를 줄게.
data/campaign_days.json	$.day_17.combat_start_lines[1]	바티: 도둑 둘은 함께 오지 않습니다. 첫 침투를 막은 뒤 추격 병력을 다시 확인하십시오.
data/campaign_days.json	$.day_17.result_lines[0]	니아의 재평가 완료: 실제 침투와 약탈 기록으로 등급을 판정했다. (day17_security_review_complete)
data/campaign_days.json	$.day_17.image_notes[0]	DAY 17 reuses the existing CHR_THIEF_NIA portrait and thief combat sprites.
data/campaign_days.json	$.day_17.image_notes[1]	No new enemy class or raw difficulty escalation is introduced.
data/campaign_days.json	$.day_18.title	DAY 18 왕국의 봉쇄선
data/campaign_days.json	$.day_18.summary	니아가 남긴 침투 기록을 따라 왕국 봉쇄대가 두 길을 조인다. 이번에는 우리가 남길 위협을 고른다.
data/campaign_days.json	$.day_18.management_hint	봉쇄 대응을 선택하세요. 도둑 둘을 추격할지, 방패병 둘을 정면에서 막을지 적 종류가 바뀝니다.
data/campaign_days.json	$.day_18.balance_goal	체력이나 공격력 상승 대신 도둑 압박과 방패병 압박 중 하나를 플레이어가 선택한다. 고블린 추격 조합과 슬라임 전열 조합이 서로 다른 답을 갖게 한다.
data/campaign_days.json	$.day_18.required_raid_choice_label	봉쇄 대응
data/campaign_days.json	$.day_18.required_raid_choice_start_label	대응 선택 후 전투
data/campaign_days.json	$.day_18.required_raid_choice_prompt	[봉쇄 대응]에서 오늘 남길 적 종류를 먼저 고르세요.
data/campaign_days.json	$.day_18.required_raid_choice_log	DAY 18 전투 전에 봉쇄 대응 작전 하나를 확정하세요.
data/campaign_days.json	$.day_18.enemy_notice_line	출현: 기본 정찰대 + 선택한 위협
data/campaign_days.json	$.day_18.security_grade_summary_lines.S	지난 보안 평가 S: 도둑을 감당하고 조사관을 지울 수도 있다.
data/campaign_days.json	$.day_18.security_grade_summary_lines.A	지난 보안 평가 A: 도둑 대응은 가능하지만 보물 방 길목을 다시 확인해야 한다.
data/campaign_days.json	$.day_18.security_grade_summary_lines.C	지난 보안 평가 C: 도둑 수를 줄이는 작전이 유리하다.
data/campaign_days.json	$.day_18.security_grade_summary_lines.D	지난 보안 평가 D: 밀수 갱도를 막아 도둑부터 줄이는 편이 안전하다.
data/campaign_days.json	$.day_18.security_grade_management_lines.S	니아: 어제는 S였지. 내 도둑 둘을 그대로 두고 조사관만 속여도 버틸 자신 있어?
data/campaign_days.json	$.day_18.security_grade_management_lines.A	니아: A면 추격은 됐지만 문 앞까지 내줬어. 오늘 도둑을 남길지는 신중히 골라.
data/campaign_days.json	$.day_18.security_grade_management_lines.C	니아: 보물까지 손이 닿았던 C야. 밀수 갱도를 닫으면 도둑 하나는 돌려보낼 수 있어.
data/campaign_days.json	$.day_18.security_grade_management_lines.D	니아: D를 받고도 도둑 둘을 남기면 장부가 아니라 보물창고가 비게 될걸.
data/campaign_days.json	$.day_18.monster_plan[0].timing	도둑 12초/38초
data/campaign_days.json	$.day_18.monster_plan[0].purpose	가짜 장부 작전에서 남는 도둑 둘을 추격한다
